target	regulator	condition	weight
ZC3H12A	REL	Macrophage	1.3111219514564794
BIRC2	REL	Macrophage	1.296278242879259
ZEB2	REL	Macrophage	1.2954538298868217
CREM	REL	Macrophage	1.2841737999372205
PDE4B	REL	Macrophage	1.2536988846376
SAMSN1	REL	Macrophage	1.250004211186892
SDCBP	REL	Macrophage	1.2333400345579033
RNF19A	REL	Macrophage	1.2030361354572836
GADD45B	REL	Macrophage	1.183623519256752
RFTN1	REL	Macrophage	1.1794637261368892
DUSP2	REL	Macrophage	1.1767151317678812
CCR7	REL	Macrophage	1.1259643731444169
FOS	REL	Macrophage	1.102800564037836
PERP	REL	Macrophage	1.0394735793392642
ITGA4	REL	Macrophage	1.0262483116015246
CSRNP1	REL	Macrophage	1.0244003356853522
RGS1	REL	Macrophage	1.0213385536327086
CD69	REL	Macrophage	1.0161201692123858
CAPG	REL	Macrophage	1.012972673731863
MGST3	REL	Macrophage	1.012391347896462
REL	REL	Macrophage	1.0
PARP8	REL	Macrophage	0.9605274038639195
ARID5A	REL	Macrophage	0.954957915244822
STAT3	REL	Macrophage	0.8712171779662152
CD63	REL	Macrophage	0.8446112393956713
NFKB2	REL	Macrophage	0.8390351515213684
RGS2	REL	Macrophage	0.804350456532553
JUND	REL	Macrophage	0.7249875954297269
DDIT4	REL	Macrophage	0.7226187712616464
ASAH1	REL	Macrophage	0.7174151416047336
BHLHE40	REL	Macrophage	0.7124269643475973
TUBA1C	REL	Macrophage	0.6887812465691853
SQSTM1	REL	Macrophage	0.6853698506721911
ATP1B3	REL	Macrophage	0.6794282483901838
HMGA1	REL	Macrophage	0.6512465599363929
TNFAIP8	REL	Macrophage	0.6435378974389722
TGIF1	REL	Macrophage	0.6219525899803949
TNFSF10	REL	Macrophage	0.6115215688001091
CTSB	REL	Macrophage	0.6057183808445415
CCL5	REL	Macrophage	0.6011562118905123
CYSTM1	REL	Macrophage	0.5888808024948549
CD5	REL	Macrophage	0.583935116495304
PTGER4	REL	Macrophage	0.57713479741109
IL7R	REL	Macrophage	0.5768395087838933
IRF2BP2	REL	Macrophage	0.5749689833099458
PELI1	REL	Macrophage	0.5698171557749308
TGFB1	REL	Macrophage	0.5649987892941961
TRAF4	REL	Macrophage	0.5530698662319207
TNFRSF1B	REL	Macrophage	0.5379725200512799
MAP3K8	REL	Macrophage	0.5203187977806344
PRDM1	REL	Macrophage	0.5022521251270682
GZMK	REL	Macrophage	0.4925005241305747
FOXP1	REL	Macrophage	0.4817498967139362
PPP1R16B	REL	Macrophage	0.4782752612846278
SLC39A8	REL	Macrophage	0.4750274580609424
COTL1	REL	Macrophage	0.4576404460283349
DNAJB1	REL	Macrophage	0.4549430927027652
TPM4	REL	Macrophage	0.442291846587195
STAT5A	REL	Macrophage	0.3959478944799347
SATB1	REL	Macrophage	0.3944459986747267
SEMA4D	REL	Macrophage	0.3930713798739944
TSC22D3	REL	Macrophage	0.379720368063362
SUN2	REL	Macrophage	0.3698765512282783
TAGAP	REL	Macrophage	0.3607699812957263
NFATC2	REL	Macrophage	0.2774076253781985
GRAMD1A	REL	Macrophage	0.2652828820802005
EML4	REL	Macrophage	0.2652312413489066
IL21R	REL	Macrophage	0.2464586017238862
RAB11FIP1	REL	Macrophage	0.2236645701701701
DUSP16	REL	Macrophage	0.204648867769516
STAT4	REL	Macrophage	0.1815198631997456
YPEL5	REL	Macrophage	0.1763560159497342
ITM2C	REL	Macrophage	0.1354401388230404
CST7	REL	Macrophage	0.0939000817589366
MARCKSL1	SOX4	Macrophage	1.9260400573886949
HSPH1	SOX4	Macrophage	1.7759101642174473
ATP1A1	SOX4	Macrophage	1.313679693390292
TXNIP	SOX4	Macrophage	1.1064513522068344
SOX4	SOX4	Macrophage	1.0
RTN4	SOX4	Macrophage	0.952781287247013
CMIP	SOX4	Macrophage	0.7188087350145796
SEMA4D	STAT3	Macrophage	2.425934174201452
DUSP4	STAT3	Macrophage	2.1615304824562767
LCP1	STAT3	Macrophage	2.0278715424634437
DUSP16	STAT3	Macrophage	1.84957882623801
ARHGAP9	STAT3	Macrophage	1.83549515289421
CYSTM1	STAT3	Macrophage	1.8269720207771951
SMCHD1	STAT3	Macrophage	1.754601037431636
CD8A	STAT3	Macrophage	1.5892660399849745
ITGA4	STAT3	Macrophage	1.5396850929573809
PTMS	STAT3	Macrophage	1.4872634471291308
COTL1	STAT3	Macrophage	1.4355973825317387
ADGRE5	STAT3	Macrophage	1.3596131597332726
FYN	STAT3	Macrophage	1.3291459228817333
RFTN1	STAT3	Macrophage	1.3221170261605808
FTH1	STAT3	Macrophage	1.3117181434104002
OASL	STAT3	Macrophage	1.2455668693089927
DOK2	STAT3	Macrophage	1.226250074430705
JAML	STAT3	Macrophage	1.2020442962350888
PTGER4	STAT3	Macrophage	1.1899653595033848
CXCR3	STAT3	Macrophage	1.1130466752543724
SLC7A5	STAT3	Macrophage	1.1071799884245563
LITAF	STAT3	Macrophage	1.106291552940237
IL21R	STAT3	Macrophage	1.089457340566785
TXNIP	STAT3	Macrophage	1.0632712586713986
SUN2	STAT3	Macrophage	1.0503131451685437
LINC00152	STAT3	Macrophage	1.0395335920826898
MGST3	STAT3	Macrophage	1.0267289458277404
DUSP1	STAT3	Macrophage	1.0226647604882102
BHLHE40	STAT3	Macrophage	1.0165623889937505
SRGN	STAT3	Macrophage	1.0058545776159635
FOSL2	STAT3	Macrophage	1.0041155122264094
STAT3	STAT3	Macrophage	1.0
TMEM2	STAT3	Macrophage	0.9918609120613124
DUSP2	STAT3	Macrophage	0.9883591607443534
ARHGEF7	STAT3	Macrophage	0.987294171920005
BIRC2	STAT3	Macrophage	0.9798909886943687
XAB2	STAT3	Macrophage	0.976094902336354
SYTL3	STAT3	Macrophage	0.9668370347510598
JOSD1	STAT3	Macrophage	0.9630233111963828
LEPROTL1	STAT3	Macrophage	0.9608368585530276
ZNF331	STAT3	Macrophage	0.9115691931736803
CMIP	STAT3	Macrophage	0.9073163056718928
UCP2	STAT3	Macrophage	0.9046562751264672
CBLB	STAT3	Macrophage	0.899300332170395
ATP2B4	STAT3	Macrophage	0.8985672760039869
PIM3	STAT3	Macrophage	0.8960143056307159
TIMP1	STAT3	Macrophage	0.895845695434668
SDCBP	STAT3	Macrophage	0.8900524001685648
BATF	STAT3	Macrophage	0.8774618711831224
SPOCK2	STAT3	Macrophage	0.8703815419722145
PTPRC	STAT3	Macrophage	0.8679365348620028
RPS29	STAT3	Macrophage	0.840133138350182
NDRG1	STAT3	Macrophage	0.837119844334279
SH2D1A	STAT3	Macrophage	0.83438774567782
G6PD	STAT3	Macrophage	0.823956580725363
ZC3H12A	STAT3	Macrophage	0.8063796523007467
ISG15	STAT3	Macrophage	0.8040741454983267
CTSS	STAT3	Macrophage	0.7938155129538806
TSC22D3	STAT3	Macrophage	0.7932905159506732
TNFRSF1B	STAT3	Macrophage	0.7895818053868181
CSRNP1	STAT3	Macrophage	0.7885936204214756
NAMPT	STAT3	Macrophage	0.7876820237383203
JUNB	STAT3	Macrophage	0.7732013115699237
ZFP36L2	STAT3	Macrophage	0.7668168800312068
RASAL3	STAT3	Macrophage	0.7637160062547318
MAP3K8	STAT3	Macrophage	0.7585932907861078
FAM65B	STAT3	Macrophage	0.7508129524001843
ATP1A1	STAT3	Macrophage	0.7493756584715924
CTSB	STAT3	Macrophage	0.740331574884641
NR4A2	STAT3	Macrophage	0.7371672471120717
MAP1LC3A	STAT3	Macrophage	0.7289656709405044
TUBA4A	STAT3	Macrophage	0.7208642585738441
SYTL2	STAT3	Macrophage	0.7172186342507528
FKBP4	STAT3	Macrophage	0.7117857429055742
GABARAPL1	STAT3	Macrophage	0.711784749977789
CCL5	STAT3	Macrophage	0.7086421129363002
CHMP1B	STAT3	Macrophage	0.7044450286143289
LYST	STAT3	Macrophage	0.7042016740126503
GIMAP4	STAT3	Macrophage	0.6961372076268822
AKNA	STAT3	Macrophage	0.694306860844714
CD53	STAT3	Macrophage	0.6882390000584059
LDLRAD4	STAT3	Macrophage	0.6855142066934107
ALOX5AP	STAT3	Macrophage	0.6803817720238327
TRAF1	STAT3	Macrophage	0.6692711532653859
LIMS1	STAT3	Macrophage	0.669156337064979
HLA-DQA1	STAT3	Macrophage	0.6678390976414375
GLUL	STAT3	Macrophage	0.6607996008212682
PEA15	STAT3	Macrophage	0.6531801383123397
PABPC1	STAT3	Macrophage	0.6501731065428853
UPP1	STAT3	Macrophage	0.638769211289711
TBC1D4	STAT3	Macrophage	0.6352496482057504
BTG1	STAT3	Macrophage	0.6332601311606247
RALA	STAT3	Macrophage	0.6235497647216734
NFKBIZ	STAT3	Macrophage	0.6223292348041365
BTG2	STAT3	Macrophage	0.616239171921038
BAZ1A	STAT3	Macrophage	0.6158658704626531
TXNRD1	STAT3	Macrophage	0.6106784201889127
APLP2	STAT3	Macrophage	0.6090891043558693
IDH2	STAT3	Macrophage	0.6060667909230619
ITGAE	STAT3	Macrophage	0.6050577647606182
IER2	STAT3	Macrophage	0.5997424255354948
HTATIP2	STAT3	Macrophage	0.5991161051971605
IL7R	STAT3	Macrophage	0.5896392069295706
PDE4B	STAT3	Macrophage	0.5855927883110463
YPEL5	STAT3	Macrophage	0.572784194669893
GZMB	STAT3	Macrophage	0.5708157317468381
PRDM1	STAT3	Macrophage	0.5637082499455501
JUN	STAT3	Macrophage	0.5591960932020484
MAF	STAT3	Macrophage	0.5479772038126316
AUTS2	STAT3	Macrophage	0.5383540694372653
HLA-DRA	STAT3	Macrophage	0.537397034698431
ABLIM1	STAT3	Macrophage	0.5228133436202478
IKZF3	STAT3	Macrophage	0.4955669571743811
RGCC	STAT3	Macrophage	0.4937357690101318
STAT5A	STAT3	Macrophage	0.4860422342020866
CDC42EP3	STAT3	Macrophage	0.485429576951949
SRRT	STAT3	Macrophage	0.4717574185788071
TSHZ2	STAT3	Macrophage	0.4698986797843354
TAGAP	STAT3	Macrophage	0.4698042099428901
PDE4DIP	STAT3	Macrophage	0.4666123484325676
DNAJB1	STAT3	Macrophage	0.4660494836394765
ARAP2	STAT3	Macrophage	0.4643461615258379
LMNA	STAT3	Macrophage	0.4611579484735512
LAG3	STAT3	Macrophage	0.4576850230373848
GPR183	STAT3	Macrophage	0.4492113742035639
CHD2	STAT3	Macrophage	0.4478339421634473
REL	STAT3	Macrophage	0.4438901521238553
PARP8	STAT3	Macrophage	0.4430090710807324
TNFSF10	STAT3	Macrophage	0.4329247936375602
CD4	STAT3	Macrophage	0.4244028674955919
TNFAIP3	STAT3	Macrophage	0.4186634736253256
AQP3	STAT3	Macrophage	0.4182521696644631
ARID5A	STAT3	Macrophage	0.4168044341062404
CCND2	STAT3	Macrophage	0.4161349930137633
PIK3R1	STAT3	Macrophage	0.4086392882186059
ZEB2	STAT3	Macrophage	0.4074375773053537
MVP	STAT3	Macrophage	0.4071657405803493
HSPA5	STAT3	Macrophage	0.3989016142612258
CD44	STAT3	Macrophage	0.3961371082877789
SOX4	STAT3	Macrophage	0.3946969536917004
RGS2	STAT3	Macrophage	0.3938864489616422
NFATC2	STAT3	Macrophage	0.3881940543085223
BCL2L11	STAT3	Macrophage	0.3818332348272547
SAT1	STAT3	Macrophage	0.3780643721316544
PITPNC1	STAT3	Macrophage	0.3774283438700019
JUND	STAT3	Macrophage	0.3701014554087512
IRF7	STAT3	Macrophage	0.3629771498774654
SESN3	STAT3	Macrophage	0.3554430463253322
RNF19A	STAT3	Macrophage	0.3510208960505209
FAM107B	STAT3	Macrophage	0.3456192857902538
BID	STAT3	Macrophage	0.3440294105549568
GALM	STAT3	Macrophage	0.3332229031978043
ICOS	STAT3	Macrophage	0.3310452835540307
MARCKSL1	STAT3	Macrophage	0.3258793294234149
TGIF1	STAT3	Macrophage	0.3172346689435608
GATA3	STAT3	Macrophage	0.3123187597235907
NINJ1	STAT3	Macrophage	0.3115400787421683
GADD45B	STAT3	Macrophage	0.3079804178954444
PTP4A1	STAT3	Macrophage	0.2993065148643813
KDM6B	STAT3	Macrophage	0.2955127560614967
PPP1R16B	STAT3	Macrophage	0.2918406853318323
P2RY10	STAT3	Macrophage	0.2904693086805518
MIR4435-2HG	STAT3	Macrophage	0.2868451450630126
SAMSN1	STAT3	Macrophage	0.2783378443663595
STAT5B	STAT3	Macrophage	0.2734873368582843
CXCR4	STAT3	Macrophage	0.2698091705299734
FOXP1	STAT3	Macrophage	0.2673751275712793
VPS37B	STAT3	Macrophage	0.2624200977483335
CREM	STAT3	Macrophage	0.2593795814954907
CORO1B	STAT3	Macrophage	0.2477780424688849
RGS1	STAT3	Macrophage	0.2421798158370776
SATB1	STAT3	Macrophage	0.2115678377195325
BIRC3	STAT3	Macrophage	0.1990794435291909
TGFBR2	STAT3	Macrophage	0.1872231346864083
NR3C1	STAT3	Macrophage	0.1816483416889797
RTN4	STAT3	Macrophage	0.1794461500772406
ZFP36	STAT3	Macrophage	0.1516831525111496
SYPL1	STAT3	Macrophage	0.1486671325003162
ANXA1	STAT3	Macrophage	0.1382940662851599
INSIG1	STAT3	Macrophage	0.1108940436542431
PDE4B	STAT4	Macrophage	1.288255278136872
HTATIP2	STAT5A	Macrophage	2.804680909306279
PRDM1	STAT5A	Macrophage	2.1656917098567448
STAT5B	STAT5A	Macrophage	1.3718726963838344
STAT5A	STAT5A	Macrophage	1.0
NFATC2	STAT5A	Macrophage	0.889264163797157
ARID5A	STAT5A	Macrophage	0.7851234628519915
IKZF3	STAT5A	Macrophage	0.7639074608390123
FOXP1	STAT5A	Macrophage	0.6966143382469712
PKM	STAT5A	Macrophage	0.5406946919953436
ZEB2	STAT5A	Macrophage	0.5218299184087639
SESN3	STAT5A	Macrophage	0.3400149557854616
RNF19A	STAT5A	Macrophage	0.201796615378063
PEA15	STAT5A	Macrophage	0.1979443036991222
TSHZ2	STAT5A	Macrophage	0.167189111124866
JUNB	STAT5A	Macrophage	0.1540343607083358
CXCL13	STAT5A	Macrophage	0.1414214886846775
VPS37B	TGIF1	Macrophage	1.841498009903192
RALGAPA1	TGIF1	Macrophage	1.594020810916314
CYSTM1	TGIF1	Macrophage	1.4588081111562567
HSPH1	TGIF1	Macrophage	1.3197989628988622
RTN4	TGIF1	Macrophage	1.0977764135767938
GPCPD1	TGIF1	Macrophage	1.0382204928941812
BIRC2	TGIF1	Macrophage	0.9827987831659653
MAP1LC3A	TGIF1	Macrophage	0.9397453543943016
CHMP1B	TGIF1	Macrophage	0.8716703819958705
KDM6B	TGIF1	Macrophage	0.8707869950149864
SMCHD1	TGIF1	Macrophage	0.8658492742035517
BTG2	TGIF1	Macrophage	0.8312594870835937
CCND2	TGIF1	Macrophage	0.7807077935865753
PTP4A1	TGIF1	Macrophage	0.7316849564337766
RPS29	TGIF1	Macrophage	0.7109556907209118
NAMPT	TGIF1	Macrophage	0.6347677679208281
JOSD1	TGIF1	Macrophage	0.5430795508661622
PDE4D	TGIF1	Macrophage	0.5412871840081807
PPP1R15A	TGIF1	Macrophage	0.5359651824117863
MAF	TGIF1	Macrophage	0.5131574660773045
LMBRD1	TGIF1	Macrophage	0.5101593470029339
FOXP1	TGIF1	Macrophage	0.4254842270970473
DUSP16	TGIF1	Macrophage	0.4199949970905131
IL10RA	TGIF1	Macrophage	0.3900607294691637
FAM107B	TGIF1	Macrophage	0.3887188228928129
TRAF4	TGIF1	Macrophage	0.3830267343288689
FAM177A1	TGIF1	Macrophage	0.3446043792387789
CD53	TGIF1	Macrophage	0.3434535987969944
BTG1	TGIF1	Macrophage	0.3348924614132249
NINJ1	TGIF1	Macrophage	0.330566539653816
STAT3	TGIF1	Macrophage	0.3086985855409311
NR4A2	TGIF1	Macrophage	0.2634334345351626
CREM	TGIF1	Macrophage	0.256485571962026
LCP1	TGIF1	Macrophage	0.1967667308280918
DUSP2	TGIF1	Macrophage	0.1627894930713581
JUND	TGIF1	Macrophage	0.1473848275833705
REL	TGIF1	Macrophage	0.1271034835475926
CHD2	TGIF1	Macrophage	0.0495535270571505
SSR4	XBP1	Macrophage	3.603897837614145
HERPUD1	XBP1	Macrophage	2.765124723242547
SQSTM1	XBP1	Macrophage	1.272283339227253
BTG2	XBP1	Macrophage	1.1686715083020105
RHBDF2	XBP1	Macrophage	0.745732881390548
ELL2	XBP1	Macrophage	0.7185637377570098
FAM46C	XBP1	Macrophage	0.6692057143114817
CDKN1A	XBP1	Macrophage	0.5680982705284965
DUSP1	XBP1	Macrophage	0.5670330671653775
ARID5A	XBP1	Macrophage	0.5185725415947438
NR3C1	XBP1	Macrophage	0.4675341092652044
DNAJC1	XBP1	Macrophage	0.4642227932569334
SLC16A3	XBP1	Macrophage	0.408518946647584
NFKB2	XBP1	Macrophage	0.393218037622804
NEAT1	XBP1	Macrophage	0.386557879320557
VPS37B	XBP1	Macrophage	0.3767286995547106
FAM50A	XBP1	Macrophage	0.3753544430534439
GZMB	XBP1	Macrophage	0.3380025060379182
USP11	XBP1	Macrophage	0.2670787744672012
FYN	XBP1	Macrophage	0.225474779126964
NFATC2	XBP1	Macrophage	0.1690279356026543
RALGAPA1	XBP1	Macrophage	0.1525731059233406
PDE4B	XBP1	Macrophage	0.1328318107578543
