TFs,Genes,Weights,Occurrence,occurrence_percentage
STAT3,LITAF,0.16389481514675083,3,75.0
STAT3,FOXP1,0.06108076901041367,3,75.0
STAT5A,FOSL2,1.9897507734533404,3,75.0
STAT5A,SATB1,1.0657113820602413,3,75.0
STAT5A,PRDM1,0.8363294286992149,3,75.0
XBP1,CTSA,1.3953053847347971,4,100.0
XBP1,GLIPR1,1.2823793447961513,3,75.0
XBP1,RBM3,1.153330928359349,4,100.0
XBP1,BTG2,0.9692495949131286,4,100.0
XBP1,ATP1B3,0.9095387251295766,4,100.0
XBP1,HERPUD1,0.8976527945561786,4,100.0
XBP1,TSPYL2,0.8530025843073348,4,100.0
XBP1,TESC,0.8359811724364894,4,100.0
XBP1,FOS,0.7988959274290013,4,100.0
XBP1,INSIG1,0.7484129393076426,4,100.0
XBP1,BTG1,0.7278689398384467,4,100.0
XBP1,CREM,0.727107694981648,4,100.0
XBP1,SSR4,0.7113371706820809,3,75.0
XBP1,NR4A2,0.6544261072449499,4,100.0
XBP1,GLRX,0.6339564948266796,3,75.0
XBP1,PABPC1,0.6177163092510105,3,75.0
XBP1,GPCPD1,0.6162156020150737,3,75.0
XBP1,IL21R,0.5980357175546576,4,100.0
XBP1,TUBA4A,0.5863649913501725,4,100.0
XBP1,PPP1R15A,0.5439450709544721,3,75.0
XBP1,CD44,0.538522476532223,4,100.0
XBP1,MIR4435-2HG,0.5253301088184571,3,75.0
XBP1,HSPH1,0.5208659217801597,4,100.0
XBP1,AHNAK,0.48198469795150056,4,100.0
XBP1,RTN4,0.4466687980619315,4,100.0
XBP1,TRAF1,0.4327884330955125,4,100.0
XBP1,ELL2,0.4093594472885364,3,75.0
XBP1,CDKN1A,0.39408956053421884,4,100.0
XBP1,EIF4A1,0.3898803767760075,4,100.0
XBP1,PIM3,0.3865904776910969,3,75.0
XBP1,VPS37B,0.3792818291379532,4,100.0
XBP1,RAB11FIP1,0.36340888287640066,3,75.0
XBP1,DUSP16,0.34579788443495446,3,75.0
XBP1,CCNH,0.33334119642511106,4,100.0
XBP1,LIMA1,0.32170191585033425,3,75.0
XBP1,CBX3,0.29733460764609737,3,75.0
XBP1,PCED1B,0.29446642990685096,3,75.0
XBP1,FAM177A1,0.2851530786675446,4,100.0
XBP1,MARCKSL1,0.28478276752568943,4,100.0
XBP1,RALA,0.28205025286003743,3,75.0
XBP1,PRNP,0.27395374692396185,4,100.0
XBP1,ANXA1,0.27207969910953567,3,75.0
XBP1,LDLRAD4,0.24554229462551344,3,75.0
XBP1,NINJ1,0.23813295222128125,3,75.0
XBP1,GABARAPL1,0.2366033371506312,4,100.0
XBP1,ARAP2,0.2317172307734194,3,75.0
XBP1,PRDM1,0.21265566753224915,3,75.0
XBP1,KDM6B,0.21248365279815798,4,100.0
XBP1,ZFP36,0.209906766138449,4,100.0
XBP1,DDIT4,0.18442672866865592,3,75.0
XBP1,DUSP1,0.1802607298037216,4,100.0
XBP1,CHMP1B,0.1715464243435513,4,100.0
XBP1,IRF2BP2,0.16693062028079636,4,100.0
XBP1,JUND,0.16219508558458004,3,75.0
XBP1,SAT1,0.10898153105244177,4,100.0
XBP1,IER2,0.09959230475391617,4,100.0
XBP1,JUN,0.07191957153657996,3,75.0
XBP1,NEAT1,0.0490939651787583,4,100.0
YBX1,RPLP0,3.043392029862805,4,100.0
YBX1,SOD2,2.195244076948142,4,100.0
YBX1,CKS2,1.838084240954724,3,75.0
YBX1,COTL1,1.3927137633661824,4,100.0
YBX1,FTL,1.2845080228020647,3,75.0
YBX1,H2AFX,1.179703528080443,3,75.0
YBX1,YBX1,1.0,4,100.0
