target	regulator	condition	weight
ANXA5	P4HB	CD8_exhausted	-5.8725e-05
ANXA6	DYNLT1	Macrophages	0.0003726
ANXA6	IER3IP1	CD8_exhausted	-0.011899
ANXA6	LSM8	Macrophages	0.00084954
ANXA6	NDUFA8	CD8_exhausted	-0.0018926
ANXA6	OAT	CD8_exhausted	-0.00251
ANXA7	GSTK1	CD8_exhausted	-5.1784e-06
ANXA7	LAP3	CD8_exhausted	-0.0027986
ANXA7	MRPS15	CD8_exhausted	-0.00064739
ANXA7	PRDX3	CD8_exhausted	-1.5878e-06
ANXA7	TNIP1	CD8_exhausted	-0.0021444
ANXA7	VPS35	Macrophages	0.027133
AP1G2	CHMP2A	Macrophages	0.00315
AP1G2	CHTOP	Macrophages	0.00044247
AP1G2	DNAJC9	Macrophages	0.0009709
AP1G2	DUSP1	CD8_exhausted	-0.0010386
AP1G2	KANSL1	Macrophages	0.0010028
AP1G2	KMT2A	CD8_exhausted	-0.026466
AP1G2	MAP2K1	CD8_exhausted	-0.038925
AP1G2	MZT2B	Macrophages	0.00017295
AP1G2	PRR14	Macrophages	0.0090637
AP1G2	SLC30A5	Macrophages	0.010511
AP1G2	SLC35B1	CD8_exhausted	-0.0062464
AP1G2	SLC5A3	Macrophages	0.0091407
AP1G2	TOMM22	Macrophages	3.5646e-05
AP1M1	HIGD2A	Macrophages	0.0038376
AP1M1	METTL17	CD8_exhausted	-0.022578
AP1M1	MLEC	Macrophages	2.9063e-05
AP1M1	SLC39A8	Macrophages	0.00043003
AP1M1	SMIM15	CD8_exhausted	-0.00794
AP1M1	ZNF131	Macrophages	0.0004223
AP2B1	APH1A	CD8_exhausted	-4.0982e-06
AP2B1	CHMP1A	CD8_exhausted	-0.020533
AP2B1	PNMA1	CD8_exhausted	-2.8424e-05
AP2B1	RAB5B	Macrophages	0.02621
AP2B1	SMARCE1	CD8_exhausted	-0.00010816
AP2B1	WDR46	Macrophages	7.2538e-05
AP2M1	BAG1	Macrophages	0.000225
AP2M1	CXCR3	CD8_exhausted	-0.0012182
AP2M1	GLOD4	Macrophages	0.027772
AP2M1	GPCPD1	CD8_exhausted	-0.014011
AP2M1	MORF4L2	CD8_exhausted	-0.00079998
AP2M1	PSMD13	CD8_exhausted	-0.017764
AP2M1	TOR3A	Macrophages	0.0026974
AP2M1	TRIM22	Macrophages	0.0059652
AP2M1	UFD1L	CD8_exhausted	-1.0241e-05
AP2M1	USP47	Macrophages	0.0023197
AP2M1	ZPR1	CD8_exhausted	-0.0077613
AP2S1	C1D	CD8_exhausted	-0.00018432
AP2S1	CNPY3	CD8_exhausted	-0.00020475
AP2S1	COX16	Macrophages	0.013713
AP2S1	FTSJ1	Macrophages	0.00041631
AP2S1	GINM1	CD8_exhausted	-6.3939e-05
AP2S1	NT5C3A	CD8_exhausted	-3.3711e-06
AP2S1	RNMT	CD8_exhausted	-0.00119
AP3B1	AIMP1	CD8_exhausted	-0.00076824
AP3B1	CAMTA1	Macrophages	0.0071875
AP3B1	CHTOP	CD8_exhausted	-0.00015163
AP3B1	FOXN3	CD8_exhausted	-0.0040455
AP3B1	ISCA1	Macrophages	0.019671
AP3B1	KRCC1	Macrophages	0.022431
AP3B1	LAMP2	CD8_exhausted	-0.00045926
AP3B1	LYSMD2	CD8_exhausted	-0.00060403
AP3B1	MED21	Macrophages	0.0046671
AP3B1	RC3H1	CD8_exhausted	-0.00097758
AP3S1	ALKBH7	Macrophages	0.0052058
AP3S1	DRG1	Macrophages	0.0077487
AP3S1	GLRX	CD8_exhausted	-0.0040768
AP3S1	TMEM9B	CD8_exhausted	-0.0056072
AP3S1	ZFR	CD8_exhausted	-0.00048651
APBB1IP	LINC01420	CD8_exhausted	-0.0085975
APBB1IP	NSMCE1	CD8_exhausted	-0.0010583
APBB1IP	PSMD10	CD8_exhausted	-7.9969e-05
APEX1	IL2RG	Macrophages	0.0001126
APEX1	PARK7	CD8_exhausted	-0.00081634
APEX1	VEZT	CD8_exhausted	-7.4926e-05
APH1A	AP2B1	CD8_exhausted	-4.0982e-06
APH1A	BAZ1B	CD8_exhausted	-0.00030737
APH1A	CHURC1	Macrophages	0.004907
APH1A	CNOT1	Macrophages	0.012657
APH1A	DHX36	CD8_exhausted	-0.00018556
APH1A	HSD17B10	CD8_exhausted	-0.00073868
APH1A	KRT10	CD8_exhausted	-0.0019267
API5	C15ORF61	CD8_exhausted	-0.010153
API5	GALM	Macrophages	0.0063579
API5	MAP4	Macrophages	0.021056
API5	TMEM165	CD8_exhausted	-0.021862
API5	TMEM50B	CD8_exhausted	-0.0032979
APLP2	IFNGR1	CD8_exhausted	-0.0072656
APLP2	PLK3	Macrophages	0.014458
APLP2	WDR18	CD8_exhausted	-1.4433e-05
APMAP	KDM2B	Macrophages	7.1843e-05
APMAP	KXD1	CD8_exhausted	-0.0076622
APMAP	NFATC3	CD8_exhausted	-0.021958
APMAP	PUF60	Macrophages	0.00046593
APMAP	TGS1	Macrophages	4.3725e-05
APMAP	VDAC1	Macrophages	0.00055401
APMAP	ZMAT2	Macrophages	2.3823e-05
APOA1BP	CANT1	Macrophages	0.0036049
APOA1BP	CDK2AP2	Macrophages	0.043528
APOA1BP	CUTA	CD8_exhausted	-0.0054221
APOA1BP	LMAN2	CD8_exhausted	-0.00012131
APOA1BP	NOP56	CD8_exhausted	-9.3952e-05
APOA1BP	PPP3CC	CD8_exhausted	-0.0017869
APOA1BP	SLC25A38	CD8_exhausted	-0.0075914
APOA1BP	USP11	Macrophages	0.0030984
APOA1BP	WAPL	CD8_exhausted	-0.010594
APOA1BP	YY1AP1	CD8_exhausted	-2.8852e-05
APOBEC3C	C12ORF57	Macrophages	0.00017539
APOBEC3C	ZNF146	CD8_exhausted	-7.9034e-06
APOBEC3C	ZNF394	Macrophages	0.016171
APOBEC3G	COPS6	CD8_exhausted	-0.00013333
APOBEC3G	DCTN2	Macrophages	0.019498
APOBEC3G	FAM13B	CD8_exhausted	-0.0015821
APOBEC3G	IMMT	CD8_exhausted	-0.010689
APOBEC3G	UFM1	CD8_exhausted	-0.0001512
APOL6	CBX1	Macrophages	7.6897e-05
APOL6	EFCAB14	Macrophages	0.0001896
APOL6	PSMD9	Macrophages	0.0063082
APOL6	SNX17	CD8_exhausted	-0.00010155
APPL1	GLS	CD8_exhausted	-0.023417
APPL1	PRR14	Macrophages	0.0064823
APRT	DNPH1	CD8_exhausted	-2.7096e-05
APRT	ENTPD1	CD8_exhausted	-0.00023259
APRT	PHYKPL	CD8_exhausted	-0.0020871
APRT	PRPF40A	Macrophages	0.0025958
APRT	VPS26A	Macrophages	0.00096223
AQP3	BLCAP	CD8_exhausted	-0.00027585
AQP3	FUS	Macrophages	0.018233
ARAF	DDB1	CD8_exhausted	-0.0071276
ARAF	FUNDC2	Macrophages	0.00094307
ARAF	LMBR1	CD8_exhausted	-0.0008274
ARAF	NEU1	Macrophages	0.007584
ARAF	SPG21	CD8_exhausted	-0.0090837
ARAF	USP33	Macrophages	0.015224
ARAP2	BAG1	Macrophages	2.6415e-05
ARAP2	CAST	Macrophages	0.014102
ARAP2	GADD45A	Macrophages	0.0072011
ARAP2	SAP30BP	CD8_exhausted	-2.0904e-05
ARAP2	ZFR	CD8_exhausted	-0.0088033
ARCN1	ATP6V1E1	Macrophages	0.00088389
ARCN1	INTS10	Macrophages	0.011295
ARCN1	NGLY1	CD8_exhausted	-0.00060645
ARCN1	SRI	CD8_exhausted	-0.0018461
ARCN1	TMEM258	CD8_exhausted	-0.0076327
ARCN1	TNFAIP8	CD8_exhausted	-0.027417
ARCN1	UBALD1	Macrophages	0.00090868
ARF1	ARFGAP2	Macrophages	0.00070623
ARF1	CLK4	CD8_exhausted	-0.0034139
ARF1	EEF1G	Macrophages	0.022779
ARF1	HNRNPLL	Macrophages	5.2558e-05
ARF1	HSD17B11	Macrophages	8.219e-06
ARF1	MED30	CD8_exhausted	-0.052346
ARF1	NME3	Macrophages	0.0012267
ARF1	NUP98	Macrophages	0.00042129
ARF1	PDE3B	Macrophages	1.8772e-05
ARF1	PPWD1	Macrophages	0.00018477
ARF1	RNF11	Macrophages	0.0016489
ARF4	ATG12	Macrophages	0.0021639
ARF4	CCNK	CD8_exhausted	-0.016914
ARF4	KLHL24	Macrophages	0.029774
ARF4	NFATC2	CD8_exhausted	-5.2376e-05
ARF4	TAX1BP1	CD8_exhausted	-8.786e-06
ARF4	TMED5	CD8_exhausted	-0.0032958
ARF4	TMEM259	Macrophages	0.0084262
ARF4	TRIAP1	CD8_exhausted	-0.0073688
ARF4	ZCCHC11	Macrophages	0.0115
ARF5	CLK3	Macrophages	0.023882
ARF5	UBE2I	CD8_exhausted	-3.5901e-07
ARF6	ARL2BP	CD8_exhausted	-1.5631e-05
ARF6	FDPS	CD8_exhausted	-0.0015629
ARF6	PRKACB	Macrophages	0.0079349
ARF6	PTMS	CD8_exhausted	-0.00058766
ARF6	SLMAP	CD8_exhausted	-0.00030364
ARF6	SRSF9	CD8_exhausted	-0.0012647
ARF6	TRIM26	CD8_exhausted	-0.0047043
ARF6	UBXN1	CD8_exhausted	-0.00021114
ARFGAP2	ARF1	Macrophages	0.00070623
ARFGAP2	ARID5A	CD8_exhausted	-0.00044835
ARFGAP2	CD164	Macrophages	0.0027783
ARFGAP2	CRLF3	CD8_exhausted	-0.00028306
ARFGAP2	DESI2	Macrophages	0.00022452
ARFGAP2	ERP29	Macrophages	0.022389
ARFGAP2	LMF2	Macrophages	0.0035655
ARFGAP2	MPG	Macrophages	0.00019831
ARFGAP2	PCNP	CD8_exhausted	-0.017674
ARFGAP2	PUM1	CD8_exhausted	-0.0045687
ARFGAP2	TAP1	CD8_exhausted	-0.025214
ARFGAP2	TMEM59	Macrophages	0.0060141
ARFGAP3	ATP2B1	CD8_exhausted	-0.015099
ARFGAP3	C18ORF8	Macrophages	0.0011117
ARFGAP3	CLEC2D	CD8_exhausted	-0.0034316
ARFGAP3	LAT	Macrophages	0.00012951
ARFGAP3	MRPL36	Macrophages	3.769e-05
ARFGAP3	RELA	Macrophages	8.3937e-05
ARFGAP3	UBR2	CD8_exhausted	-0.0092951
ARFIP2	COPB1	CD8_exhausted	-0.0020342
ARFIP2	POGLUT1	CD8_exhausted	-0.0028595
ARFIP2	PPIH	CD8_exhausted	-0.010964
ARFIP2	RAB5B	CD8_exhausted	-0.0033148
ARFIP2	RGS19	CD8_exhausted	-1.0654e-06
ARFIP2	RTF1	CD8_exhausted	-0.0060513
ARFIP2	SART3	Macrophages	0.021121
ARFIP2	SPCS3	Macrophages	0.00084111
ARFIP2	SPTBN1	Macrophages	0.0013166
ARFIP2	VCP	Macrophages	0.018932
ARGLU1	ADI1	CD8_exhausted	-0.022637
ARGLU1	CCT4	Macrophages	0.00013543
ARGLU1	IL6ST	CD8_exhausted	-0.00015081
ARGLU1	RER1	Macrophages	0.00047646
ARGLU1	TAP1	Macrophages	0.00018307
ARGLU1	TRBC2	CD8_exhausted	-0.0098945
ARGLU1	UBE2J2	CD8_exhausted	-0.008512
ARHGAP15	NPAT	CD8_exhausted	-6.4241e-06
ARHGAP15	PSMA7	CD8_exhausted	-7.6128e-06
ARHGAP17	TMEM245	CD8_exhausted	-0.00084192
ARHGAP25	EIF4H	CD8_exhausted	-0.0082755
ARHGAP25	MPC2	Macrophages	0.0022213
ARHGAP25	PHF3	CD8_exhausted	-0.0023019
ARHGAP25	TRMT112	Macrophages	0.00018702
ARHGAP25	TXN2	CD8_exhausted	-0.0081747
ARHGAP30	DCTN1	CD8_exhausted	-0.00085182
ARHGAP4	MRFAP1L1	Macrophages	0.00052081
ARHGAP4	MT-CO3	Macrophages	0.00033158
ARHGAP4	NUCB1	CD8_exhausted	-0.020887
ARHGAP4	PTBP3	Macrophages	0.0070774
ARHGAP9	ADH5	Macrophages	0.0017998
ARHGAP9	YIPF5	CD8_exhausted	-1.7832e-05
ARHGAP9	ZGPAT	Macrophages	0.0044196
ARHGDIA	ABHD14B	Macrophages	9.0313e-05
ARHGEF1	ARRDC2	CD8_exhausted	-0.00053609
ARHGEF1	CHCHD3	Macrophages	0.001529
ARHGEF1	EIF1	CD8_exhausted	-4.2936e-05
ARHGEF7	PDHB	CD8_exhausted	-0.0056541
ARHGEF7	PSTPIP1	CD8_exhausted	-0.00048379
ARHGEF7	SKP1	Macrophages	0.0077335
ARHGEF7	TXNDC12	Macrophages	0.0020031
ARHGEF7	VAMP7	CD8_exhausted	-0.00015252
ARID2	CNOT7	Macrophages	0.0011549
ARID2	CTDNEP1	Macrophages	0.0045765
ARID2	GLS	CD8_exhausted	-0.016218
ARID2	KCTD20	CD8_exhausted	-0.0095921
ARID2	MIER1	Macrophages	2.0392e-05
ARID2	POLR2L	CD8_exhausted	-2.836e-06
ARID2	SLC30A5	Macrophages	0.0044664
ARID2	YTHDC1	Macrophages	0.011535
ARID4A	DHPS	CD8_exhausted	-0.0053233
ARID4A	PRPF38A	Macrophages	0.00022031
ARID4A	SRP54	CD8_exhausted	-0.00022638
ARID4A	TERF1	Macrophages	0.011637
ARID4B	ARIH1	CD8_exhausted	-0.00025337
ARID4B	MAP2K1	Macrophages	0.0017575
ARID4B	ORMDL1	CD8_exhausted	-0.0014804
ARID5A	ARFGAP2	CD8_exhausted	-0.00044835
ARID5A	B4GALT1	CD8_exhausted	-5.5874e-05
ARID5A	BORCS5	Macrophages	0.0015735
ARID5A	CELF1	Macrophages	0.00028039
ARID5A	CLEC2B	Macrophages	0.0056681
ARID5A	MIEN1	Macrophages	0.00060296
ARID5A	NRBP1	CD8_exhausted	-0.028639
ARID5A	NT5C3A	Macrophages	0.00034301
ARID5A	RABIF	Macrophages	0.00047462
ARID5B	CCDC124	Macrophages	0.0012365
ARID5B	NDRG1	CD8_exhausted	-0.0023639
ARID5B	PPP4R2	CD8_exhausted	-0.00078494
ARID5B	PUM2	CD8_exhausted	-0.0024539
ARIH1	ARID4B	CD8_exhausted	-0.00025337
ARIH1	ARPP19	CD8_exhausted	-0.0035325
ARIH1	ATF2	CD8_exhausted	-0.0025632
ARIH1	CYCS	CD8_exhausted	-0.001942
ARIH1	FAM162A	CD8_exhausted	-1.7808e-05
ARIH1	H3F3B	CD8_exhausted	-6.4292e-05
ARIH1	LAG3	CD8_exhausted	-3.8551e-05
ARIH1	NAA60	CD8_exhausted	-0.00058514
ARIH1	NRBF2	CD8_exhausted	-0.0002017
ARIH1	NUTF2	CD8_exhausted	-2.509e-05
ARIH1	PEX16	CD8_exhausted	-0.0002463
ARIH1	PRKACB	CD8_exhausted	-0.0016086
ARIH1	RAB14	CD8_exhausted	-0.00032746
ARIH1	SDF2	Macrophages	0.025325
ARIH1	SYT11	CD8_exhausted	-0.00051005
ARIH1	TM2D3	Macrophages	0.01912
ARIH2	CDC42EP3	Macrophages	0.0044683
ARIH2	PDHB	Macrophages	0.0005919
ARIH2	PFDN1	Macrophages	0.00026021
ARIH2	PNN	CD8_exhausted	-0.0028084
ARL1	ERN1	Macrophages	0.019078
ARL1	IKZF3	CD8_exhausted	-0.0014648
ARL1	INO80E	Macrophages	0.0051829
ARL1	STT3A	Macrophages	0.019866
ARL1	TTC1	CD8_exhausted	-0.0057989
ARL2BP	ARF6	CD8_exhausted	-1.5631e-05
ARL2BP	DAXX	CD8_exhausted	-0.00038708
ARL2BP	HPCAL1	Macrophages	0.0023186
ARL2BP	MED4	CD8_exhausted	-0.0001136
ARL2BP	NARF	CD8_exhausted	-0.00020283
ARL2BP	PDCL3	Macrophages	0.025906
ARL2BP	RAE1	Macrophages	0.0019736
ARL2BP	UPF3B	CD8_exhausted	-0.00097279
ARL4C	ANXA5	CD8_exhausted	-6.8883e-07
ARL4C	DCP1A	CD8_exhausted	-0.00062348
ARL4C	PDXDC1	Macrophages	0.00087823
ARL4C	UBE2A	CD8_exhausted	-0.00012071
ARL5A	CASP8	CD8_exhausted	-9.4372e-05
ARL5A	DNAJC19	CD8_exhausted	-0.0038733
ARL5A	GABARAP	Macrophages	0.0084726
ARL5A	GTF2I	Macrophages	0.027934
ARL5A	KPNA4	CD8_exhausted	-3.2946e-05
ARL5A	RSBN1L	CD8_exhausted	-0.0015643
ARL5A	SYF2	CD8_exhausted	-0.0079505
ARL5A	U2AF2	CD8_exhausted	-0.0020002
ARL5A	YIPF5	Macrophages	0.0015106
ARL6IP1	CCDC107	CD8_exhausted	-0.00030345
ARL6IP1	CCS	CD8_exhausted	-0.011455
ARL6IP1	CCT7	CD8_exhausted	-0.00054509
ARL6IP1	EMC10	Macrophages	0.039496
ARL6IP1	GNL1	CD8_exhausted	-6.7547e-07
ARL6IP1	OGFR	CD8_exhausted	-0.0039723
ARL6IP1	SHC1	CD8_exhausted	-1.7015e-05
ARL6IP1	TOP1	CD8_exhausted	-0.00019708
ARL6IP4	CMIP	CD8_exhausted	-0.014901
ARL6IP4	EVI2A	Macrophages	0.0028008
ARL6IP4	GORASP2	Macrophages	0.01563
ARL6IP4	PSMB5	CD8_exhausted	-0.00020197
ARL6IP5	BZW1	CD8_exhausted	-6.6411e-05
ARL6IP5	RSF1	CD8_exhausted	-0.00034156
ARL6IP6	CSTB	Macrophages	0.029889
ARL6IP6	EMC4	CD8_exhausted	-0.0018786
ARL6IP6	FKBP5	CD8_exhausted	-0.0015726
ARL6IP6	LAT	Macrophages	0.00048343
ARL6IP6	SUGT1	CD8_exhausted	-0.0047824
ARL6IP6	TACC1	CD8_exhausted	-0.00036305
ARL8B	DPP7	Macrophages	0.0046303
ARL8B	NCOA4	CD8_exhausted	-0.0018997
ARMC10	ACAP2	CD8_exhausted	-0.0026864
ARMC10	FAM134C	CD8_exhausted	-0.00014995
ARMC8	ATG5	CD8_exhausted	-0.00022365
ARMC8	DPP7	Macrophages	0.0014532
ARMC8	FUS	CD8_exhausted	-0.00040381
ARMC8	GLTP	CD8_exhausted	-0.014381
ARMC8	GNG5	CD8_exhausted	-0.0087315
ARMC8	PLEKHB2	Macrophages	0.010062
ARMC8	PUM2	Macrophages	0.017861
ARMC8	SIVA1	Macrophages	0.00027927
ARMC8	TMED4	CD8_exhausted	-0.0045202
ARMC8	TPRA1	CD8_exhausted	-0.034809
ARMC8	UBE2D1	Macrophages	0.037086
ARMC8	UBR2	CD8_exhausted	-0.00024803
ARMC8	UQCC2	Macrophages	0.00054608
ARMC8	VPS37B	Macrophages	0.0043703
ARMC8	WDR33	CD8_exhausted	-4.1144e-06
ARMCX3	GIMAP4	Macrophages	0.0015317
ARMCX3	HBP1	CD8_exhausted	-0.011895
ARMCX3	PCGF5	CD8_exhausted	-0.008113
ARMCX3	PHF5A	Macrophages	0.0026349
ARMCX3	SNU13	Macrophages	0.00028333
ARMCX3	ZDHHC6	Macrophages	0.00014863
ARNTL	CDC73	CD8_exhausted	-0.0080866
ARNTL	DUSP16	CD8_exhausted	-0.0090885
ARNTL	GFER	Macrophages	1.6616e-05
ARNTL	HP1BP3	Macrophages	0.0049882
ARNTL	IMP4	CD8_exhausted	-0.0080708
ARNTL	PIM2	Macrophages	6.521e-05
ARNTL	SRSF1	CD8_exhausted	-0.0012001
ARNTL	UQCRH	Macrophages	2.4093e-05
ARPC1A	CUL1	CD8_exhausted	-0.0079533
ARPC1A	NUDT4	Macrophages	1.5094e-05
ARPC1A	PTPN2	Macrophages	3.8005e-05
ARPC1B	ABT1	Macrophages	0.00036733
ARPC1B	GOLGA4	CD8_exhausted	-0.00055857
ARPC1B	LAMP2	CD8_exhausted	-0.00017173
ARPC1B	TEX264	CD8_exhausted	-1.181e-07
ARPC2	ZNF394	CD8_exhausted	-0.01427
ARPC3	AIMP1	Macrophages	0.015774
ARPC3	AKR7A2	CD8_exhausted	-1.3066e-05
ARPC3	CAPZB	CD8_exhausted	-0.0001294
ARPC3	KRAS	CD8_exhausted	-0.0030662
ARPC3	PNN	CD8_exhausted	-0.00075439
ARPC3	USP4	Macrophages	0.0095439
ARPC5	ATXN2L	Macrophages	0.001045
ARPC5	CBX3	CD8_exhausted	-0.0031425
ARPC5	FAM103A1	CD8_exhausted	-0.00017464
ARPC5L	GATA3	CD8_exhausted	-2.0672e-06
ARPC5L	LSM1	CD8_exhausted	-0.0016225
ARPC5L	MSL3	Macrophages	0.0016069
ARPP19	ARIH1	CD8_exhausted	-0.0035325
ARPP19	EPC1	CD8_exhausted	-0.00045893
ARPP19	FGFR1OP2	CD8_exhausted	-0.00038718
ARPP19	GINM1	Macrophages	0.0021868
ARPP19	GNB5	Macrophages	0.012853
ARPP19	NDUFA5	Macrophages	0.019084
ARPP19	PSMA5	CD8_exhausted	-0.0001435
ARPP19	RASAL3	CD8_exhausted	-0.0040275
ARPP19	TMEM14B	CD8_exhausted	-0.01418
ARPP19	TMEM259	Macrophages	0.012045
ARPP19	ZFAND2A	CD8_exhausted	-0.0010719
ARRB2	CAP1	CD8_exhausted	-0.00022486
ARRB2	FBRS	Macrophages	0.0014867
ARRB2	MRPS18C	CD8_exhausted	-0.00055117
ARRB2	TANK	Macrophages	0.0014062
ARRB2	UNC45A	CD8_exhausted	-0.010297
ARRDC1	ANKRD49	CD8_exhausted	-0.00015981
ARRDC1	EIF3G	CD8_exhausted	-0.012423
ARRDC1	LRRFIP1	CD8_exhausted	-0.0016209
ARRDC1	METTL17	CD8_exhausted	-0.0014708
ARRDC1	MPG	CD8_exhausted	-5.7947e-05
ARRDC1	MUL1	Macrophages	0.012028
ARRDC1	NEU1	Macrophages	0.010892
ARRDC1	SEC62	CD8_exhausted	-0.0002792
ARRDC1	SMU1	Macrophages	0.0321
ARRDC1	SUPT6H	Macrophages	0.011203
ARRDC1	TMEM87A	CD8_exhausted	-0.00017289
ARRDC2	ARHGEF1	CD8_exhausted	-0.00053609
ARRDC2	DENND2D	Macrophages	0.015144
ARRDC2	OSTF1	CD8_exhausted	-3.2358e-05
ARRDC2	PRRC2C	CD8_exhausted	-1.0309e-06
ARRDC2	PYURF	CD8_exhausted	-0.0059345
ARRDC2	RCN2	Macrophages	0.015315
ARRDC2	SDR39U1	CD8_exhausted	-0.010224
ARRDC2	SLC30A5	CD8_exhausted	-0.00013569
ASAH1	C19ORF25	Macrophages	3.5185e-05
ASAH1	CLK3	Macrophages	0.002256
ASAH1	DAXX	CD8_exhausted	-0.0092797
ASAH1	IER2	CD8_exhausted	-0.0063916
ASAH1	NMT1	CD8_exhausted	-5.3318e-05
ASAH1	PHIP	CD8_exhausted	-0.00080449
ASCC2	EXOSC3	CD8_exhausted	-0.0088697
ASCC2	GLOD4	CD8_exhausted	-4.6383e-07
ASCC2	HPCAL1	CD8_exhausted	-0.003671
ASCC2	LMBR1	Macrophages	0.05658
ASCC2	LRRC59	Macrophages	0.0081383
ASCC2	MBD4	CD8_exhausted	-0.0040511
ASCC2	NDUFA10	Macrophages	0.0075579
ASCC2	PROSC	CD8_exhausted	-0.018521
ASCC2	RCAN3	CD8_exhausted	-1.9331e-05
ASCC2	SNX2	Macrophages	0.0017423
ASCC2	SUN2	Macrophages	0.035883
ASCC2	TERF1	CD8_exhausted	-0.034576
ASCC2	VEZF1	CD8_exhausted	-0.00054362
ASF1A	CAND1	CD8_exhausted	-2.2273e-06
ASF1A	ETNK1	Macrophages	1.3615e-06
ASF1A	RAP1A	CD8_exhausted	-0.024585
ASH1L	ABHD14B	Macrophages	0.0034977
ASH1L	TWF1	CD8_exhausted	-0.016579
ASMTL	CANT1	CD8_exhausted	-0.016635
ASMTL	CDK4	Macrophages	0.00047859
ASMTL	COPB1	Macrophages	0.0049871
ASMTL	MED15	Macrophages	0.01682
ASMTL	PPP4R3A	CD8_exhausted	-0.013901
ASMTL	SEPW1	Macrophages	1.6882e-05
ASMTL	UBB	CD8_exhausted	-0.003433
ASMTL	ZEB2	CD8_exhausted	-9.6436e-05
ASNA1	GMCL1	Macrophages	0.0034092
ASNA1	PRPF8	CD8_exhausted	-9.07e-05
ASNA1	RHEB	Macrophages	0.014198
ASNSD1	AGGF1	CD8_exhausted	-6.849e-05
ASNSD1	CAPN1	CD8_exhausted	-0.0020412
ASNSD1	COPS3	CD8_exhausted	-0.0047455
ASNSD1	EMD	Macrophages	0.022596
ASNSD1	FNTA	CD8_exhausted	-0.0022145
ASNSD1	HECTD1	CD8_exhausted	-8.1837e-06
ASNSD1	LINC00116	Macrophages	0.0011262
ASNSD1	NARS	CD8_exhausted	-0.00010968
ASNSD1	ODF2L	CD8_exhausted	-8.2094e-05
ASNSD1	PSMC4	CD8_exhausted	-0.0033922
ASNSD1	RAE1	CD8_exhausted	-0.00045557
ASNSD1	SUMF2	Macrophages	0.041845
ASNSD1	TBCC	CD8_exhausted	-1.67e-06
ASNSD1	TRIM27	CD8_exhausted	-0.0088608
ASNSD1	VPS35	CD8_exhausted	-0.00018324
ASNSD1	ZNF655	CD8_exhausted	-0.010757
ASXL2	MTCH1	CD8_exhausted	-0.012113
ASXL2	RANGAP1	CD8_exhausted	-0.0041007
ATF2	ARIH1	CD8_exhausted	-0.0025632
ATF2	ENSA	Macrophages	0.0023936
ATF2	EXOSC1	Macrophages	0.010384
ATF2	IMPDH2	CD8_exhausted	-0.0036511
ATF2	NAMPT	Macrophages	0.016423
ATF2	PQBP1	CD8_exhausted	-0.013341
ATF2	PRNP	CD8_exhausted	-0.017518
ATF2	SMS	CD8_exhausted	-2.5152e-05
ATF2	SSU72	CD8_exhausted	-0.0033789
ATF2	TDP2	CD8_exhausted	-0.0089731
ATF2	TRAF4	CD8_exhausted	-0.004863
ATF2	TRMT10C	Macrophages	0.041293
ATF4	ENY2	CD8_exhausted	-0.0029865
ATF4	FAM103A1	CD8_exhausted	-0.023502
ATF4	M6PR	Macrophages	0.003737
ATF4	MZT1	CD8_exhausted	-7.8493e-05
ATF4	NAP1L1	Macrophages	0.0064168
ATF4	NOP10	CD8_exhausted	-0.005092
ATF4	RAN	CD8_exhausted	-0.0019374
ATF4	TOR1AIP1	Macrophages	0.017653
ATF4	TSPYL1	Macrophages	0.0010252
ATF6B	ABHD14B	Macrophages	0.010238
ATF6B	EIF2A	CD8_exhausted	-8.0057e-05
ATF6B	ESCO1	CD8_exhausted	-0.011845
ATF6B	SEC31A	CD8_exhausted	-0.00054729
ATF6B	USP8	Macrophages	0.0021732
ATF7IP	CLTB	Macrophages	0.00054327
ATF7IP	CNBP	Macrophages	4.8373e-05
ATF7IP	HSBP1	CD8_exhausted	-0.00013111
ATF7IP	KPNA6	CD8_exhausted	-0.014199
ATF7IP	MRPL13	CD8_exhausted	-0.0056455
ATF7IP	TLN1	Macrophages	0.001603
ATG101	BCCIP	CD8_exhausted	-0.0059274
ATG101	BLCAP	Macrophages	0.0051909
ATG101	FRYL	CD8_exhausted	-9.8441e-05
ATG101	GGA2	CD8_exhausted	-0.00053224
ATG101	GTF3A	Macrophages	0.0014157
ATG101	HERC1	CD8_exhausted	-0.0082457
ATG101	NUP54	CD8_exhausted	-0.0028305
ATG101	PITHD1	Macrophages	0.00011717
ATG101	RAB2A	Macrophages	0.0093288
ATG101	VMP1	Macrophages	0.023775
ATG12	ARF4	Macrophages	0.0021639
ATG12	CMTM7	CD8_exhausted	-0.0044436
ATG12	MRPL33	Macrophages	0.011744
ATG12	UBE2G2	Macrophages	0.0022739
ATG3	NCOR1	CD8_exhausted	-5.2546e-07
ATG3	NDUFA11	Macrophages	0.0096985
ATG3	RELB	Macrophages	0.0015286
ATG4B	EBNA1BP2	Macrophages	0.0091259
ATG4B	GUSB	CD8_exhausted	-0.03645
ATG4B	M6PR	CD8_exhausted	-0.0019037
ATG4B	SNU13	Macrophages	0.0033663
ATG4B	SPN	CD8_exhausted	-6.8875e-06
ATG4B	USP11	CD8_exhausted	-3.3544e-06
ATG4B	USP3	Macrophages	0.051104
ATG4B	ZBTB8OS	Macrophages	0.0058042
ATG5	ARMC8	CD8_exhausted	-0.00022365
